crop,split,src_image,person_idx,x1,y1,x2,y2,helmet,vest,gloves,boots,n_overlap_persons,crop_w,crop_h
train/yt9_frame_0142_jpg.rf.e682f381fe530f16759c783147ae7f9f_p3.jpg,train,yt9_frame_0142_jpg.rf.e682f381fe530f16759c783147ae7f9f.jpg,3,252.0,140.7,293.0,363.3,0,0,-1,-1,0,40,222
train/yt9_frame_0142_jpg.rf.e682f381fe530f16759c783147ae7f9f_p4.jpg,train,yt9_frame_0142_jpg.rf.e682f381fe530f16759c783147ae7f9f.jpg,4,513.3,163.0,569.7,341.0,0,0,-1,-1,0,56,177
train/yt9_frame_0142_jpg.rf.e682f381fe530f16759c783147ae7f9f_p5.jpg,train,yt9_frame_0142_jpg.rf.e682f381fe530f16759c783147ae7f9f.jpg,5,325.6,285.7,461.4,531.3,-1,0,-1,-1,0,135,245
train/yt9_frame_0142_jpg.rf.e682f381fe530f16759c783147ae7f9f_p6.jpg,train,yt9_frame_0142_jpg.rf.e682f381fe530f16759c783147ae7f9f.jpg,6,289.8,136.9,315.2,298.1,-1,0,0,-1,0,25,161
train/yt9_frame_0142_jpg.rf.e682f381fe530f16759c783147ae7f9f_p7.jpg,train,yt9_frame_0142_jpg.rf.e682f381fe530f16759c783147ae7f9f.jpg,7,580.3,237.4,633.7,344.6,0,0,-1,-1,0,53,107
train/yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150_p0.jpg,train,yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150.jpg,0,383.1,248.2,544.9,537.8,0,0,-1,0,0,161,289
train/yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150_p1.jpg,train,yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150.jpg,1,0.0,159.5,122.8,464.5,0,0,0,-1,0,122,305
train/yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150_p2.jpg,train,yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150.jpg,2,177.6,68.7,251.4,397.3,0,0,-1,0,0,73,328
train/yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150_p3.jpg,train,yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150.jpg,3,307.3,117.9,360.7,351.1,0,0,-1,0,0,53,233
train/yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150_p4.jpg,train,yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150.jpg,4,109.9,83.8,173.1,398.2,0,0,0,0,0,63,314
train/yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150_p5.jpg,train,yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150.jpg,5,349.0,140.6,434.0,330.4,-1,0,-1,-1,0,84,189
train/yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150_p6.jpg,train,yt9_frame_0145_jpg.rf.a4da6264e38b3f80be81207b8819c150.jpg,6,385.2,25.2,431.8,167.8,0,0,-1,-1,0,46,142
train/yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04_p0.jpg,train,yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04.jpg,0,369.7,315.1,458.3,561.9,0,0,-1,0,0,88,246
train/yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04_p1.jpg,train,yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04.jpg,1,330.0,168.7,379.0,360.3,0,0,-1,-1,0,48,191
train/yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04_p2.jpg,train,yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04.jpg,2,80.2,133.2,168.8,554.8,0,0,0,0,0,88,421
train/yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04_p3.jpg,train,yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04.jpg,3,273.2,159.0,314.8,319.0,0,0,-1,-1,0,41,159
train/yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04_p4.jpg,train,yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04.jpg,4,0.0,112.3,59.4,522.7,0,0,0,-1,0,59,410
train/yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04_p5.jpg,train,yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04.jpg,5,40.0,133.3,94.0,450.7,0,0,0,-1,0,53,317
train/yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04_p6.jpg,train,yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04.jpg,6,578.4,206.7,623.6,357.3,0,0,-1,-1,0,45,150
train/yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04_p7.jpg,train,yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04.jpg,7,228.5,185.5,272.5,392.5,0,0,-1,-1,0,44,207
train/yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04_p8.jpg,train,yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04.jpg,8,525.8,183.8,587.2,359.2,0,0,-1,-1,0,61,175
train/yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04_p9.jpg,train,yt9_frame_0146_jpg.rf.cc439081a9c9eb84d2d0783ef570bb04.jpg,9,363.3,115.2,401.7,203.8,0,-1,-1,-1,0,38,88
train/yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f_p0.jpg,train,yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f.jpg,0,320.9,347.3,459.1,640.0,0,0,-1,-1,0,138,292
train/yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f_p1.jpg,train,yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f.jpg,1,471.4,249.0,518.6,427.0,-1,0,-1,-1,1,47,177
train/yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f_p2.jpg,train,yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f.jpg,2,290.3,233.4,338.7,420.6,-1,0,-1,-1,0,48,187
train/yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f_p3.jpg,train,yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f.jpg,3,237.7,225.6,279.3,387.4,-1,0,-1,-1,0,41,161
train/yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f_p4.jpg,train,yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f.jpg,4,485.4,246.7,550.5,430.3,-1,-1,-1,-1,1,65,183
train/yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f_p5.jpg,train,yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f.jpg,5,330.2,154.4,371.8,276.6,-1,-1,-1,-1,0,41,122
train/yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f_p6.jpg,train,yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f.jpg,6,81.8,223.1,169.2,588.9,0,0,-1,-1,1,87,365
train/yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f_p7.jpg,train,yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f.jpg,7,61.6,188.7,125.4,525.3,0,0,-1,-1,1,63,336
train/yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f_p8.jpg,train,yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f.jpg,8,159.1,248.4,204.9,409.6,-1,0,-1,-1,0,45,161
train/yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f_p9.jpg,train,yt9_frame_0147_jpg.rf.968b03cad7005b7734e6ad24689daf3f.jpg,9,0.0,246.4,28.0,528.5,0,0,-1,-1,0,28,282
train/yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf_p0.jpg,train,yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf.jpg,0,510.8,275.1,546.2,431.9,0,0,-1,-1,0,35,156
train/yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf_p1.jpg,train,yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf.jpg,1,304.5,264.5,335.5,440.5,0,0,-1,-1,0,31,176
train/yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf_p2.jpg,train,yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf.jpg,2,74.5,377.4,185.5,574.6,0,0,0,-1,0,110,197
train/yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf_p3.jpg,train,yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf.jpg,3,479.4,274.9,516.6,436.1,0,0,-1,-1,0,37,161
train/yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf_p4.jpg,train,yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf.jpg,4,265.0,252.7,306.0,478.3,0,0,-1,0,0,40,225
train/yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf_p5.jpg,train,yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf.jpg,5,333.5,406.1,431.5,640.0,0,0,-1,0,0,97,233
train/yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf_p6.jpg,train,yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf.jpg,6,216.9,282.9,249.1,426.1,0,0,-1,-1,0,32,143
train/yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf_p7.jpg,train,yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf.jpg,7,244.0,254.0,270.0,404.0,0,0,-1,-1,0,26,150
train/yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf_p8.jpg,train,yt9_frame_0148_jpg.rf.74ce8eefe8e8895c014914406605b6bf.jpg,8,153.2,277.2,181.8,398.8,-1,0,-1,-1,0,28,121
train/yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691_p0.jpg,train,yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691.jpg,0,227.8,284.6,263.2,433.4,0,0,-1,-1,0,35,148
train/yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691_p1.jpg,train,yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691.jpg,1,250.1,262.5,295.9,474.5,0,0,0,0,0,45,212
train/yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691_p2.jpg,train,yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691.jpg,2,345.5,413.8,433.5,640.0,-1,0,-1,0,0,88,226
train/yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691_p3.jpg,train,yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691.jpg,3,82.9,299.5,195.1,588.5,-1,0,0,0,0,112,288
train/yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691_p4.jpg,train,yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691.jpg,4,390.1,265.8,435.9,459.2,0,0,-1,-1,0,45,193
train/yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691_p5.jpg,train,yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691.jpg,5,488.7,287.5,520.3,434.5,-1,0,-1,-1,0,31,146
train/yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691_p6.jpg,train,yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691.jpg,6,590.2,286.6,626.8,404.4,0,0,-1,-1,0,36,117
train/yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691_p7.jpg,train,yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691.jpg,7,511.1,274.8,540.9,429.2,0,0,-1,-1,0,29,154
train/yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691_p8.jpg,train,yt9_frame_0149_jpg.rf.56c4eb681d3b42e8c96d04df21c3e691.jpg,8,356.5,156.4,392.5,291.6,-1,-1,-1,-1,0,35,135
train/yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e_p0.jpg,train,yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e.jpg,0,374.2,323.6,449.8,475.4,0,0,-1,0,0,75,151
train/yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e_p1.jpg,train,yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e.jpg,1,99.1,275.3,190.9,424.7,0,0,0,-1,0,91,149
train/yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e_p2.jpg,train,yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e.jpg,2,0.0,247.6,38.1,541.4,0,0,-1,-1,0,38,293
train/yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e_p3.jpg,train,yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e.jpg,3,29.6,292.8,85.4,483.2,0,0,0,-1,0,55,190
train/yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e_p4.jpg,train,yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e.jpg,4,357.1,238.4,402.9,469.6,0,0,0,-1,0,45,231
train/yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e_p5.jpg,train,yt9_frame_0150_jpg.rf.2f64c5b664b0375a2841826b4548707e.jpg,5,488.9,337.9,526.1,419.1,0,-1,-1,-1,0,37,81
train/yt9_frame_0151_jpg.rf.665dfa04b4bfd20f037090c5f983cffa_p0.jpg,train,yt9_frame_0151_jpg.rf.665dfa04b4bfd20f037090c5f983cffa.jpg,0,377.2,288.6,423.8,496.4,0,0,-1,0,0,46,207
train/yt9_frame_0151_jpg.rf.665dfa04b4bfd20f037090c5f983cffa_p1.jpg,train,yt9_frame_0151_jpg.rf.665dfa04b4bfd20f037090c5f983cffa.jpg,1,27.8,237.5,74.2,441.5,0,0,-1,-1,0,46,203
train/yt9_frame_0151_jpg.rf.665dfa04b4bfd20f037090c5f983cffa_p2.jpg,train,yt9_frame_0151_jpg.rf.665dfa04b4bfd20f037090c5f983cffa.jpg,2,43.3,243.9,107.7,552.1,0,0,0,-1,0,64,308
train/yt9_frame_0151_jpg.rf.665dfa04b4bfd20f037090c5f983cffa_p3.jpg,train,yt9_frame_0151_jpg.rf.665dfa04b4bfd20f037090c5f983cffa.jpg,3,480.5,346.7,524.5,422.3,0,-1,-1,-1,0,44,75
train/yt9_frame_0152_jpg.rf.0ed7ea27ea67e9c9ba4bc03cb3804d8e_p0.jpg,train,yt9_frame_0152_jpg.rf.0ed7ea27ea67e9c9ba4bc03cb3804d8e.jpg,0,0.0,249.8,86.6,637.2,0,0,0,-1,0,86,387
train/yt9_frame_0152_jpg.rf.0ed7ea27ea67e9c9ba4bc03cb3804d8e_p1.jpg,train,yt9_frame_0152_jpg.rf.0ed7ea27ea67e9c9ba4bc03cb3804d8e.jpg,1,379.8,278.2,423.2,490.8,0,0,-1,0,0,43,212
train/yt9_frame_0152_jpg.rf.0ed7ea27ea67e9c9ba4bc03cb3804d8e_p2.jpg,train,yt9_frame_0152_jpg.rf.0ed7ea27ea67e9c9ba4bc03cb3804d8e.jpg,2,343.8,284.1,390.2,499.9,0,0,-1,-1,0,46,215
train/yt9_frame_0152_jpg.rf.0ed7ea27ea67e9c9ba4bc03cb3804d8e_p3.jpg,train,yt9_frame_0152_jpg.rf.0ed7ea27ea67e9c9ba4bc03cb3804d8e.jpg,3,173.2,336.9,245.8,426.1,0,0,-1,-1,0,72,89
train/yt9_frame_0152_jpg.rf.0ed7ea27ea67e9c9ba4bc03cb3804d8e_p4.jpg,train,yt9_frame_0152_jpg.rf.0ed7ea27ea67e9c9ba4bc03cb3804d8e.jpg,4,498.1,362.3,532.9,436.7,0,-1,-1,-1,0,34,74
train/yt9_frame_0153_jpg.rf.57731d3c720dd82058eab58cb06e32c4_p0.jpg,train,yt9_frame_0153_jpg.rf.57731d3c720dd82058eab58cb06e32c4.jpg,0,357.8,226.8,414.2,461.2,0,0,0,-1,0,56,234
train/yt9_frame_0153_jpg.rf.57731d3c720dd82058eab58cb06e32c4_p1.jpg,train,yt9_frame_0153_jpg.rf.57731d3c720dd82058eab58cb06e32c4.jpg,1,224.3,289.9,277.7,541.0,0,0,0,-1,0,53,251
train/yt9_frame_0153_jpg.rf.57731d3c720dd82058eab58cb06e32c4_p2.jpg,train,yt9_frame_0153_jpg.rf.57731d3c720dd82058eab58cb06e32c4.jpg,2,156.3,351.2,222.7,423.8,0,-1,-1,-1,0,66,72
train/yt9_frame_0153_jpg.rf.57731d3c720dd82058eab58cb06e32c4_p3.jpg,train,yt9_frame_0153_jpg.rf.57731d3c720dd82058eab58cb06e32c4.jpg,3,33.6,277.7,68.4,412.3,0,0,-1,-1,0,34,134
train/yt9_frame_0153_jpg.rf.57731d3c720dd82058eab58cb06e32c4_p4.jpg,train,yt9_frame_0153_jpg.rf.57731d3c720dd82058eab58cb06e32c4.jpg,4,16.5,336.2,117.5,623.8,0,0,0,-1,0,101,287
train/yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da_p0.jpg,train,yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da.jpg,0,343.6,295.9,386.4,483.1,0,0,-1,-1,0,42,187
train/yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da_p1.jpg,train,yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da.jpg,1,0.0,336.8,90.4,640.0,0,-1,0,-1,0,90,303
train/yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da_p2.jpg,train,yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da.jpg,2,117.3,306.8,165.7,443.2,0,0,-1,-1,0,48,136
train/yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da_p3.jpg,train,yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da.jpg,3,157.4,298.3,212.6,452.7,0,0,-1,-1,0,55,154
train/yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da_p4.jpg,train,yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da.jpg,4,0.0,281.5,44.1,415.5,0,0,-1,-1,0,44,133
train/yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da_p5.jpg,train,yt9_frame_0154_jpg.rf.b4cb995137df15d2dce1718ddf7939da.jpg,5,453.4,369.1,490.6,447.9,0,-1,-1,-1,0,37,78
train/yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be_p0.jpg,train,yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be.jpg,0,222.8,297.4,261.2,401.6,-1,0,-1,0,0,38,104
train/yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be_p1.jpg,train,yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be.jpg,1,350.4,242.0,392.6,441.0,0,0,-1,0,0,42,199
train/yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be_p2.jpg,train,yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be.jpg,2,110.7,251.4,160.3,464.6,0,0,-1,0,0,49,213
train/yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be_p3.jpg,train,yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be.jpg,3,48.0,232.8,113.0,524.2,0,0,-1,0,0,65,291
train/yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be_p4.jpg,train,yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be.jpg,4,321.5,249.7,352.5,418.3,0,0,-1,-1,0,31,168
train/yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be_p5.jpg,train,yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be.jpg,5,449.6,225.6,495.4,472.4,0,0,-1,0,0,45,246
train/yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be_p6.jpg,train,yt9_frame_0155_jpg.rf.c13fb3b74c1c0cd44c1e4a6c22d953be.jpg,6,419.7,327.0,464.3,438.0,0,0,-1,-1,0,44,110
train/yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975_p0.jpg,train,yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975.jpg,0,348.4,259.7,380.6,438.3,0,0,0,-1,0,32,178
train/yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975_p1.jpg,train,yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975.jpg,1,215.1,297.2,260.9,405.8,-1,0,-1,-1,0,45,108
train/yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975_p2.jpg,train,yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975.jpg,2,96.4,235.7,156.6,489.3,0,0,-1,0,0,60,253
train/yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975_p3.jpg,train,yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975.jpg,3,450.2,235.6,496.8,464.4,0,0,0,0,0,46,228
train/yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975_p4.jpg,train,yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975.jpg,4,44.5,228.6,109.5,550.4,0,0,-1,0,0,65,321
train/yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975_p5.jpg,train,yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975.jpg,5,590.7,234.1,640.0,516.9,-1,-1,-1,-1,0,49,282
train/yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975_p7.jpg,train,yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975.jpg,7,320.9,253.3,350.1,407.7,0,0,-1,-1,0,29,154
train/yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975_p8.jpg,train,yt9_frame_0156_jpg.rf.4e99925de0566daac544a45a5ca2c975.jpg,8,420.2,331.4,464.8,443.6,0,0,-1,-1,0,44,112
train/yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36_p0.jpg,train,yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36.jpg,0,470.7,257.5,520.3,497.5,0,0,-1,-1,0,49,239
train/yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36_p1.jpg,train,yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36.jpg,1,95.7,266.6,153.3,480.4,0,0,-1,-1,0,57,213
train/yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36_p2.jpg,train,yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36.jpg,2,53.0,248.8,107.0,530.2,0,0,-1,0,0,53,281
train/yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36_p3.jpg,train,yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36.jpg,3,211.1,284.7,253.9,435.3,-1,0,-1,-1,0,42,150
train/yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36_p4.jpg,train,yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36.jpg,4,240.7,265.1,282.3,452.9,0,0,-1,0,0,41,187
train/yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36_p5.jpg,train,yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36.jpg,5,448.5,232.2,489.5,470.9,0,0,-1,-1,0,40,238
train/yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36_p6.jpg,train,yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36.jpg,6,328.3,257.6,361.7,403.4,0,0,-1,-1,0,33,145
train/yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36_p7.jpg,train,yt9_frame_0157_jpg.rf.6be9ab3d91de03637f5236943ea87c36.jpg,7,429.2,339.7,465.8,438.3,0,0,-1,-1,0,36,98
train/yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805_p0.jpg,train,yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805.jpg,0,121.5,282.0,170.5,468.0,0,0,-1,-1,0,48,186
train/yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805_p1.jpg,train,yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805.jpg,1,316.2,256.0,383.8,491.0,0,0,0,-1,0,67,234
train/yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805_p2.jpg,train,yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805.jpg,2,458.2,237.6,515.8,513.5,0,0,0,-1,0,57,275
train/yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805_p3.jpg,train,yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805.jpg,3,68.5,236.6,138.5,535.4,0,0,-1,-1,0,70,298
train/yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805_p4.jpg,train,yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805.jpg,4,211.2,307.1,252.8,432.9,-1,0,-1,-1,0,41,125
train/yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805_p5.jpg,train,yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805.jpg,5,280.2,273.9,316.8,427.1,-1,0,-1,-1,0,36,153
train/yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805_p6.jpg,train,yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805.jpg,6,517.9,256.6,555.1,361.4,0,0,-1,-1,0,37,104
train/yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805_p7.jpg,train,yt9_frame_0158_jpg.rf.f4b7f7f599764b4fc59ca649e72e7805.jpg,7,412.1,345.8,457.9,446.2,0,0,-1,-1,0,45,100
train/yt9_frame_0159_jpg.rf.b25c917f3742ce7a8ab0feeba56e0f86_p0.jpg,train,yt9_frame_0159_jpg.rf.b25c917f3742ce7a8ab0feeba56e0f86.jpg,0,223.6,291.6,266.4,435.4,-1,0,-1,0,0,42,143
train/yt9_frame_0159_jpg.rf.b25c917f3742ce7a8ab0feeba56e0f86_p2.jpg,train,yt9_frame_0159_jpg.rf.b25c917f3742ce7a8ab0feeba56e0f86.jpg,2,551.0,235.6,640.0,565.4,0,-1,0,-1,0,88,329
